"zip","industry","year","all","class1","class2","class3","class4","class5","class6","class7","class8","class9","weighted_all","weighted_class1","weighted_class2","weighted_class3","weighted_class4","weighted_class5","weighted_class6","weighted_class7","weighted_class8","weighted_class9"
11215,"Independent artists, writers, and performers",2015,58,51,3,3,1,0,0,0,0,0,198,102,21,45,30,0,0,0,0,0
11215,"Motion picture and video distribution",2011,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11215,"Motion picture and video distribution",2012,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
11215,"Motion picture and video distribution",2013,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
11215,"Motion picture and video distribution",2014,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
11215,"Motion picture and video distribution",2015,2,1,1,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0
11215,"Motion picture and video production",2005,18,14,4,0,0,0,0,0,0,0,56,28,28,0,0,0,0,0,0,0
11215,"Motion picture and video production",2006,31,28,2,1,0,0,0,0,0,0,85,56,14,15,0,0,0,0,0,0
11215,"Motion picture and video production",2007,31,27,2,2,0,0,0,0,0,0,98,54,14,30,0,0,0,0,0,0
11215,"Motion picture and video production",2008,29,28,1,0,0,0,0,0,0,0,63,56,7,0,0,0,0,0,0,0
11215,"Motion picture and video production",2009,27,24,1,2,0,0,0,0,0,0,85,48,7,30,0,0,0,0,0,0
11215,"Motion picture and video production",2010,34,32,1,1,0,0,0,0,0,0,86,64,7,15,0,0,0,0,0,0
11215,"Motion picture and video production",2011,34,30,3,1,0,0,0,0,0,0,96,60,21,15,0,0,0,0,0,0
11215,"Motion picture and video production",2012,38,37,0,0,1,0,0,0,0,0,104,74,0,0,30,0,0,0,0,0
11215,"Motion picture and video production",2013,42,40,1,0,1,0,0,0,0,0,117,80,7,0,30,0,0,0,0,0
11215,"Motion picture and video production",2014,46,43,1,0,2,0,0,0,0,0,153,86,7,0,60,0,0,0,0,0
11215,"Motion picture and video production",2015,46,43,1,1,0,1,0,0,0,0,178,86,7,15,0,70,0,0,0,0
11215,"Museums",2005,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11215,"Museums",2006,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11215,"Museums",2007,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11215,"Museums",2008,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11215,"Museums",2009,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11215,"Museums",2010,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11215,"Museums",2011,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11215,"Museums",2012,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11215,"Museums",2013,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11215,"Museums",2014,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
11215,"Museums",2015,5,4,0,1,0,0,0,0,0,0,23,8,0,15,0,0,0,0,0,0
11215,"Music publishers",2005,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
11215,"Music publishers",2006,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11215,"Music publishers",2007,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11215,"Music publishers",2008,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11215,"Music publishers",2009,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11215,"Music publishers",2010,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11215,"Music publishers",2011,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11215,"Music publishers",2012,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11215,"Music publishers",2013,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11215,"Music publishers",2014,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11215,"Music publishers",2015,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
11215,"Musical groups and artists",2005,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11215,"Musical groups and artists",2006,4,3,1,0,0,0,0,0,0,0,13,6,7,0,0,0,0,0,0,0
11215,"Musical groups and artists",2007,3,2,1,0,0,0,0,0,0,0,11,4,7,0,0,0,0,0,0,0
11215,"Musical groups and artists",2008,2,1,1,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0
11215,"Musical groups and artists",2009,4,3,1,0,0,0,0,0,0,0,13,6,7,0,0,0,0,0,0,0
11215,"Musical groups and artists",2010,4,3,1,0,0,0,0,0,0,0,13,6,7,0,0,0,0,0,0,0
11215,"Musical groups and artists",2011,4,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
11215,"Musical groups and artists",2012,4,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
11215,"Musical groups and artists",2013,4,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
11215,"Musical groups and artists",2014,5,5,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0
11215,"Musical groups and artists",2015,5,4,1,0,0,0,0,0,0,0,15,8,7,0,0,0,0,0,0,0
11215,"Record production",2008,1,0,0,1,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0
11215,"Record production",2009,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11215,"Record production",2010,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11215,"Record production",2011,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11215,"Record production",2012,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11215,"Record production",2013,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11215,"Record production",2014,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11215,"Record production",2015,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11215,"Sound recording studios",2005,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11215,"Sound recording studios",2006,4,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
11215,"Sound recording studios",2007,2,1,0,1,0,0,0,0,0,0,17,2,0,15,0,0,0,0,0,0
11215,"Sound recording studios",2008,1,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0
11215,"Sound recording studios",2009,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11215,"Sound recording studios",2010,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
11215,"Sound recording studios",2011,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
11215,"Sound recording studios",2012,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
11215,"Sound recording studios",2013,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
11215,"Sound recording studios",2014,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
11215,"Sound recording studios",2015,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11215,"Theater companies and dinner theaters",2005,6,3,3,0,0,0,0,0,0,0,27,6,21,0,0,0,0,0,0,0
11215,"Theater companies and dinner theaters",2006,5,3,2,0,0,0,0,0,0,0,20,6,14,0,0,0,0,0,0,0
11215,"Theater companies and dinner theaters",2007,3,2,1,0,0,0,0,0,0,0,11,4,7,0,0,0,0,0,0,0
11215,"Theater companies and dinner theaters",2008,4,3,1,0,0,0,0,0,0,0,13,6,7,0,0,0,0,0,0,0
11215,"Theater companies and dinner theaters",2009,2,1,1,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0
11215,"Theater companies and dinner theaters",2010,3,2,1,0,0,0,0,0,0,0,11,4,7,0,0,0,0,0,0,0
11215,"Theater companies and dinner theaters",2011,3,2,1,0,0,0,0,0,0,0,11,4,7,0,0,0,0,0,0,0
11215,"Theater companies and dinner theaters",2012,2,1,1,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0
11215,"Theater companies and dinner theaters",2013,2,1,1,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0
11215,"Theater companies and dinner theaters",2014,2,1,1,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0
11215,"Theater companies and dinner theaters",2015,5,4,1,0,0,0,0,0,0,0,15,8,7,0,0,0,0,0,0,0
11216,"Fine arts schools",2008,2,0,2,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0
11216,"Fine arts schools",2009,1,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0
11216,"Fine arts schools",2010,1,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0
11216,"Fine arts schools",2011,1,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0
11216,"Fine arts schools",2012,1,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0
11216,"Fine arts schools",2013,2,1,1,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0
11216,"Fine arts schools",2014,2,1,1,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0
11216,"Fine arts schools",2015,2,1,1,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0
11216,"Independent artists, writers, and performers",2005,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11216,"Independent artists, writers, and performers",2006,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
11216,"Independent artists, writers, and performers",2007,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11216,"Independent artists, writers, and performers",2008,5,4,0,1,0,0,0,0,0,0,23,8,0,15,0,0,0,0,0,0
11216,"Independent artists, writers, and performers",2009,4,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
11216,"Independent artists, writers, and performers",2010,5,5,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0
11216,"Independent artists, writers, and performers",2011,7,7,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0
11216,"Independent artists, writers, and performers",2012,8,8,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0
11216,"Independent artists, writers, and performers",2013,7,7,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0
11216,"Independent artists, writers, and performers",2014,8,8,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0
11216,"Independent artists, writers, and performers",2015,8,8,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0
11216,"Motion picture and video production",2007,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11216,"Motion picture and video production",2008,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11216,"Motion picture and video production",2009,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11216,"Motion picture and video production",2010,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11216,"Motion picture and video production",2011,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
11216,"Motion picture and video production",2012,6,6,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0
11216,"Motion picture and video production",2013,4,3,1,0,0,0,0,0,0,0,13,6,7,0,0,0,0,0,0,0
11216,"Motion picture and video production",2014,7,7,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0
11216,"Motion picture and video production",2015,6,6,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0
11216,"Musical groups and artists",2012,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11216,"Musical groups and artists",2013,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11216,"Musical groups and artists",2014,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11216,"Musical groups and artists",2015,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11216,"Record production",2011,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11216,"Record production",2012,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11216,"Sound recording studios",2007,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11216,"Theater companies and dinner theaters",2005,1,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0
11216,"Theater companies and dinner theaters",2006,1,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0
11216,"Theater companies and dinner theaters",2007,1,0,0,0,1,0,0,0,0,0,30,0,0,0,30,0,0,0,0,0
11216,"Theater companies and dinner theaters",2008,1,0,0,1,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0
11216,"Theater companies and dinner theaters",2009,1,0,0,1,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0
11216,"Theater companies and dinner theaters",2010,1,0,0,0,1,0,0,0,0,0,30,0,0,0,30,0,0,0,0,0
11216,"Theater companies and dinner theaters",2011,1,0,0,0,1,0,0,0,0,0,30,0,0,0,30,0,0,0,0,0
11216,"Theater companies and dinner theaters",2012,1,0,0,0,1,0,0,0,0,0,30,0,0,0,30,0,0,0,0,0
11216,"Theater companies and dinner theaters",2013,2,1,0,0,1,0,0,0,0,0,32,2,0,0,30,0,0,0,0,0
11216,"Theater companies and dinner theaters",2014,2,0,0,1,1,0,0,0,0,0,45,0,0,15,30,0,0,0,0,0
11216,"Theater companies and dinner theaters",2015,2,0,0,1,1,0,0,0,0,0,45,0,0,15,30,0,0,0,0,0
11217,"Dance companies",2005,2,0,0,1,0,1,0,0,0,0,85,0,0,15,0,70,0,0,0,0
11217,"Dance companies",2006,3,1,0,1,0,1,0,0,0,0,87,2,0,15,0,70,0,0,0,0
11217,"Dance companies",2007,4,1,1,0,1,1,0,0,0,0,109,2,7,0,30,70,0,0,0,0
11217,"Dance companies",2008,4,0,1,1,1,1,0,0,0,0,122,0,7,15,30,70,0,0,0,0
11217,"Dance companies",2009,3,0,0,2,0,1,0,0,0,0,100,0,0,30,0,70,0,0,0,0
11217,"Dance companies",2010,3,0,0,2,0,1,0,0,0,0,100,0,0,30,0,70,0,0,0,0
11217,"Dance companies",2011,3,0,0,2,0,1,0,0,0,0,100,0,0,30,0,70,0,0,0,0
11217,"Dance companies",2012,3,0,0,1,1,1,0,0,0,0,115,0,0,15,30,70,0,0,0,0
11217,"Dance companies",2013,4,0,1,2,0,1,0,0,0,0,107,0,7,30,0,70,0,0,0,0
11217,"Dance companies",2014,2,0,0,1,0,1,0,0,0,0,85,0,0,15,0,70,0,0,0,0
11217,"Dance companies",2015,3,0,1,1,0,1,0,0,0,0,92,0,7,15,0,70,0,0,0,0
11217,"Fine arts schools",2005,4,2,0,1,1,0,0,0,0,0,49,4,0,15,30,0,0,0,0,0
11217,"Fine arts schools",2006,4,2,0,1,1,0,0,0,0,0,49,4,0,15,30,0,0,0,0,0
11217,"Fine arts schools",2007,4,2,0,1,1,0,0,0,0,0,49,4,0,15,30,0,0,0,0,0
11217,"Fine arts schools",2008,3,1,1,0,1,0,0,0,0,0,39,2,7,0,30,0,0,0,0,0
11217,"Fine arts schools",2009,3,2,0,0,1,0,0,0,0,0,34,4,0,0,30,0,0,0,0,0
11217,"Fine arts schools",2010,4,2,2,0,0,0,0,0,0,0,18,4,14,0,0,0,0,0,0,0
11217,"Fine arts schools",2011,6,4,1,0,1,0,0,0,0,0,45,8,7,0,30,0,0,0,0,0
11217,"Fine arts schools",2012,11,5,2,4,0,0,0,0,0,0,84,10,14,60,0,0,0,0,0,0
11217,"Fine arts schools",2013,10,3,3,2,2,0,0,0,0,0,117,6,21,30,60,0,0,0,0,0
11217,"Fine arts schools",2014,9,2,3,2,2,0,0,0,0,0,115,4,21,30,60,0,0,0,0,0
11217,"Fine arts schools",2015,9,2,2,3,1,1,0,0,0,0,163,4,14,45,30,70,0,0,0,0
11217,"Independent artists, writers, and performers",2005,12,12,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0
11217,"Independent artists, writers, and performers",2006,11,11,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0
11217,"Independent artists, writers, and performers",2007,16,14,0,1,1,0,0,0,0,0,73,28,0,15,30,0,0,0,0,0
11217,"Independent artists, writers, and performers",2008,18,17,0,0,1,0,0,0,0,0,64,34,0,0,30,0,0,0,0,0
11217,"Independent artists, writers, and performers",2009,20,18,1,1,0,0,0,0,0,0,58,36,7,15,0,0,0,0,0,0
11217,"Independent artists, writers, and performers",2010,21,19,1,1,0,0,0,0,0,0,60,38,7,15,0,0,0,0,0,0
11217,"Independent artists, writers, and performers",2011,20,19,1,0,0,0,0,0,0,0,45,38,7,0,0,0,0,0,0,0
11217,"Independent artists, writers, and performers",2012,24,23,1,0,0,0,0,0,0,0,53,46,7,0,0,0,0,0,0,0
11217,"Independent artists, writers, and performers",2013,26,24,2,0,0,0,0,0,0,0,62,48,14,0,0,0,0,0,0,0
11217,"Independent artists, writers, and performers",2014,22,21,1,0,0,0,0,0,0,0,49,42,7,0,0,0,0,0,0,0
11217,"Independent artists, writers, and performers",2015,30,29,0,1,0,0,0,0,0,0,73,58,0,15,0,0,0,0,0,0
11217,"Integrated record production/distribution",2005,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11217,"Integrated record production/distribution",2006,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11217,"Integrated record production/distribution",2008,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11217,"Integrated record production/distribution",2009,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11217,"Integrated record production/distribution",2010,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11217,"Integrated record production/distribution",2011,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11217,"Integrated record production/distribution",2012,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11217,"Integrated record production/distribution",2013,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11217,"Integrated record production/distribution",2014,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11217,"Integrated record production/distribution",2015,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11217,"Motion picture and video distribution",2012,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11217,"Motion picture and video distribution",2013,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11217,"Motion picture and video production",2005,15,14,1,0,0,0,0,0,0,0,35,28,7,0,0,0,0,0,0,0
11217,"Motion picture and video production",2006,14,13,1,0,0,0,0,0,0,0,33,26,7,0,0,0,0,0,0,0
11217,"Motion picture and video production",2007,15,14,1,0,0,0,0,0,0,0,35,28,7,0,0,0,0,0,0,0
11217,"Motion picture and video production",2008,16,14,0,1,1,0,0,0,0,0,73,28,0,15,30,0,0,0,0,0
11217,"Motion picture and video production",2009,12,10,1,0,0,1,0,0,0,0,97,20,7,0,0,70,0,0,0,0
11217,"Motion picture and video production",2010,11,9,1,1,0,0,0,0,0,0,40,18,7,15,0,0,0,0,0,0
11217,"Motion picture and video production",2011,14,13,1,0,0,0,0,0,0,0,33,26,7,0,0,0,0,0,0,0
11217,"Motion picture and video production",2012,19,16,2,0,1,0,0,0,0,0,76,32,14,0,30,0,0,0,0,0
11217,"Motion picture and video production",2013,16,13,1,0,1,1,0,0,0,0,133,26,7,0,30,70,0,0,0,0
11217,"Motion picture and video production",2014,18,17,1,0,0,0,0,0,0,0,41,34,7,0,0,0,0,0,0,0
11217,"Motion picture and video production",2015,24,22,1,1,0,0,0,0,0,0,66,44,7,15,0,0,0,0,0,0
11217,"Museums",2007,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11217,"Museums",2008,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11217,"Museums",2009,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11217,"Museums",2010,1,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0
11217,"Museums",2011,1,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0
11217,"Museums",2012,1,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0
11217,"Museums",2013,1,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0
11217,"Museums",2014,1,0,0,1,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0
11217,"Museums",2015,1,0,0,1,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0
11217,"Music publishers",2007,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11217,"Musical groups and artists",2005,1,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0
11217,"Musical groups and artists",2006,3,2,1,0,0,0,0,0,0,0,11,4,7,0,0,0,0,0,0,0
11217,"Musical groups and artists",2007,1,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0
11217,"Musical groups and artists",2008,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11217,"Record production",2006,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11217,"Record production",2007,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11217,"Record production",2008,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11217,"Record production",2009,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11217,"Record production",2010,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11217,"Record production",2011,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11217,"Record production",2012,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11217,"Record production",2013,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11217,"Record production",2014,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11217,"Record production",2015,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11217,"Sound recording studios",2005,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11217,"Sound recording studios",2006,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11217,"Sound recording studios",2007,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11217,"Sound recording studios",2008,4,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
11217,"Sound recording studios",2009,4,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
11217,"Sound recording studios",2010,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
11217,"Sound recording studios",2011,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
11217,"Sound recording studios",2012,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11217,"Sound recording studios",2013,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11217,"Sound recording studios",2014,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
11217,"Sound recording studios",2015,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
11217,"Theater companies and dinner theaters",2005,4,2,1,1,0,0,0,0,0,0,26,4,7,15,0,0,0,0,0,0
11217,"Theater companies and dinner theaters",2006,5,3,1,0,1,0,0,0,0,0,43,6,7,0,30,0,0,0,0,0
11217,"Theater companies and dinner theaters",2007,8,6,0,1,1,0,0,0,0,0,57,12,0,15,30,0,0,0,0,0
11217,"Theater companies and dinner theaters",2008,10,5,1,4,0,0,0,0,0,0,77,10,7,60,0,0,0,0,0,0
11217,"Theater companies and dinner theaters",2009,9,6,0,3,0,0,0,0,0,0,57,12,0,45,0,0,0,0,0,0
11217,"Theater companies and dinner theaters",2010,10,6,0,3,1,0,0,0,0,0,87,12,0,45,30,0,0,0,0,0
11217,"Theater companies and dinner theaters",2011,8,5,1,1,1,0,0,0,0,0,62,10,7,15,30,0,0,0,0,0
11217,"Theater companies and dinner theaters",2012,13,7,3,2,1,0,0,0,0,0,95,14,21,30,30,0,0,0,0,0
11217,"Theater companies and dinner theaters",2013,13,5,4,2,2,0,0,0,0,0,128,10,28,30,60,0,0,0,0,0
11217,"Theater companies and dinner theaters",2014,16,8,2,4,2,0,0,0,0,0,150,16,14,60,60,0,0,0,0,0
11217,"Theater companies and dinner theaters",2015,16,7,3,4,2,0,0,0,0,0,155,14,21,60,60,0,0,0,0,0
11218,"Dance companies",2012,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11218,"Dance companies",2013,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11218,"Dance companies",2014,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11218,"Dance companies",2015,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11218,"Fine arts schools",2005,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11218,"Fine arts schools",2006,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11218,"Fine arts schools",2007,4,3,0,1,0,0,0,0,0,0,21,6,0,15,0,0,0,0,0,0
11218,"Fine arts schools",2008,3,2,0,1,0,0,0,0,0,0,19,4,0,15,0,0,0,0,0,0
11218,"Fine arts schools",2009,3,1,1,1,0,0,0,0,0,0,24,2,7,15,0,0,0,0,0,0
11218,"Fine arts schools",2010,3,0,2,1,0,0,0,0,0,0,29,0,14,15,0,0,0,0,0,0
11218,"Fine arts schools",2011,4,1,2,1,0,0,0,0,0,0,31,2,14,15,0,0,0,0,0,0
11218,"Fine arts schools",2012,5,2,1,2,0,0,0,0,0,0,41,4,7,30,0,0,0,0,0,0
11218,"Fine arts schools",2013,5,1,3,1,0,0,0,0,0,0,38,2,21,15,0,0,0,0,0,0
11218,"Fine arts schools",2014,6,2,2,2,0,0,0,0,0,0,48,4,14,30,0,0,0,0,0,0
11218,"Fine arts schools",2015,6,2,2,2,0,0,0,0,0,0,48,4,14,30,0,0,0,0,0,0
11218,"Independent artists, writers, and performers",2005,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
11218,"Independent artists, writers, and performers",2006,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
11218,"Independent artists, writers, and performers",2007,4,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
11218,"Independent artists, writers, and performers",2008,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11218,"Independent artists, writers, and performers",2009,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11218,"Independent artists, writers, and performers",2010,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
